log10_mej_dyn v_ej_dyn Ye_dyn log10_mej_wind v_ej_wind Ye_wind inclination_EM luminosity_distance em_syserr timeshift redshift Ebv log_likelihood log_prior
-1.3033817267087533 0.19747092722046944 0.34685912975488964 -0.9364657829963516 0.05049406415102202 0.3235081782120007 0.7844590203749346 74.08786563943971 0.6111215237053482 0.0 0.009727 0.0 -123.43987163563122 -0.47235248267254404
-1.3482355204629728 0.1968320227134152 0.34739262246245856 -0.8954643451434581 0.05042248674411116 0.31136272076226723 0.6168929027489668 77.89962161554894 0.5583317886443759 0.0 0.009727 0.0 -123.4307834732803 -0.43217937233810866
-1.3989788482253318 0.19611109397007742 0.34414404018571687 -0.891167730648653 0.050412541403496575 0.32584768120129165 0.844143185270121 75.22090931679551 0.5466064082113272 0.0 0.009727 0.0 -123.43012049480406 -0.37596312672854226
-1.3229347651850834 0.19225386090698887 0.34894613891106446 -0.9211325919275972 0.05035048885069565 0.32573717591527884 0.9763981869921344 68.06583026599208 0.5979909048473163 0.0 0.009727 0.0 -123.42810660020943 -0.3658557613766923
-1.3053949685842534 0.19599911888044602 0.3372342675031763 -0.9231787261650337 0.050190992498921935 0.3211523089858801 0.6552377170897952 74.04455448310127 0.5870586933486747 0.0 0.009727 0.0 -123.36665570766748 -0.4315966909332245
-1.350997336819204 0.19527384009254495 0.34029376400705474 -0.8888062517637885 0.05015102095844542 0.3230164719076363 0.7766408384413288 80.1296145048956 0.5547035471510163 0.0 0.009727 0.0 -123.36084908820104 -0.4538842144707952
-1.349114022135852 0.19220412385050573 0.3429534827966193 -0.9363792226215126 0.050168135524292286 0.3233076570482405 0.7816750412302554 72.37047098389903 0.5494665075083573 0.0 0.009727 0.0 -123.34796418691042 -0.3425510657959885
-1.3247128085536297 0.19608690418862718 0.34175346342571467 -0.9232211310929328 0.050981658683102234 0.3200494379729945 0.7974600205569841 74.70227527161252 0.5496780411360079 0.0 0.009727 0.0 -123.29740880398124 -0.37464816534017575
-1.3753530243016867 0.19581446098767907 0.34906639320902927 -0.9287096352833972 0.050317925392840405 0.3138833169314268 0.6926465920948985 73.55588873530037 0.5413188036906833 0.0 0.009727 0.0 -123.27286899187895 -0.3438587872480362
-1.3217519634034383 0.19647013382789746 0.34789897264491887 -0.9337436497650193 0.05018316510833391 0.31891678796434414 0.3656923921142647 80.386738079482 0.5739605140442402 0.0 0.009727 0.0 -123.21914283645482 -0.49121470421188185
-1.360392834783668 0.1982000603488155 0.3431079198954701 -0.9025838410314928 0.05026987822786837 0.32154572616499016 0.8296621041003859 70.05525425848253 0.5162555906490851 0.0 0.009727 0.0 -123.17689404126536 -0.2476911385931312
-1.3150740924117128 0.19376544004215124 0.34691601555233825 -0.9411698472295866 0.05005134553670316 0.32007585987142195 0.7578789875834074 75.51731678197076 0.5321622975802688 0.0 0.009727 0.0 -123.12416819888561 -0.35311539256604074
-1.3441764400416198 0.19862695181350018 0.345116703022721 -0.8913643998831982 0.05039406512441671 0.32509721545431103 0.8014845615033361 74.11326052663324 0.5412205499544908 0.0 0.009727 0.0 -123.11491595546673 -0.35122622523699476
-1.323280530906117 0.1974716000342781 0.347112886569205 -0.9387356724287523 0.0505015139044374 0.3251589332491024 0.9469966924422554 68.53745608946502 0.5479858142364261 0.0 0.009727 0.0 -123.08901618104734 -0.28543468803715466
-1.334329855666971 0.19030230028157546 0.3378476086168866 -0.8972441184548645 0.05019898311574978 0.3237279418086846 0.8174554052382753 71.40201835600897 0.5394423495499884 0.0 0.009727 0.0 -123.06943244638765 -0.31066694499271696
-1.358611529111335 0.19380235919278316 0.3330969233058522 -0.8968567233725857 0.05019956786357797 0.32114089207173113 0.5121963323879042 81.4401814330736 0.5563990958890315 0.0 0.009727 0.0 -123.06581481997753 -0.4731595035337258
-1.378800132236202 0.1967233071588677 0.34545699197575325 -0.9069691051765199 0.05001765372505682 0.321511689849338 0.5167501952120235 80.02323581374445 0.5137401568355764 0.0 0.009727 0.0 -123.0499186916229 -0.3758395341597812
-1.3362325834892885 0.20004062496792874 0.3399641793573769 -0.8938401014849466 0.051069838725194105 0.32393055452188263 0.8711380062211073 72.03223000228385 0.5713584109769965 0.0 0.009727 0.0 -123.02003252880802 -0.37693524829761915
-1.3307238218791277 0.1950206663965312 0.34731277369551383 -0.9307685415731413 0.05028814555047885 0.3165356367300996 0.6890203482181964 74.30587258234358 0.5280826887988964 0.0 0.009727 0.0 -123.00818880833518 -0.32924775421496155
-1.3307132333354688 0.19662728133867505 0.34464667787332925 -0.8968459222577718 0.05049756610367768 0.3157115149485835 0.465615729597873 83.11340336525888 0.5456756609128781 0.0 0.009727 0.0 -123.00370973748024 -0.4740356402675394
-1.336380820211884 0.193729708665223 0.34805785489622865 -0.8995871665458128 0.050056518664961705 0.32320901316754147 0.6806878646775717 76.53765536340678 0.6487483282321901 0.0 0.009727 0.0 -122.99828783405627 -0.5646325920749703
-1.3297066063311906 0.192940027150701 0.3375578102820479 -0.90103466238726 0.05008747083192935 0.31555663161089303 0.8240186976781209 71.20828700388348 0.5718171789600248 0.0 0.009727 0.0 -122.99150534733094 -0.3662334130407293
-1.3227759098895282 0.19645943990220321 0.34132265536602313 -0.9222305437773759 0.050465028741258446 0.3176441667997543 0.8682754063815499 71.80290867299712 0.5653661275444936 0.0 0.009727 0.0 -122.98162225224696 -0.3632034084322382
-1.3297358057937743 0.19559307933913975 0.3450736544034421 -0.888784312878192 0.050570629461226826 0.31626570700010287 0.8338726159538937 75.2499320421767 0.62069364105733 0.0 0.009727 0.0 -122.97422678591303 -0.5034575169123521
-1.3721040598764906 0.19589356374277384 0.3473323124330639 -0.9151052118801948 0.05066201496942014 0.3201354519014848 0.8034375016970078 74.5233920590399 0.5913150989706651 0.0 0.009727 0.0 -122.95962340715413 -0.44526698898699024
-1.320446392935703 0.1975962432915504 0.3398283838682578 -0.9020488287139032 0.05035045271198349 0.3198563622671809 0.5074331214823706 79.5057208369902 0.48979909094943086 0.0 0.009727 0.0 -122.9415914023493 -0.32162915564164085
-1.3059583101192325 0.20177040666331492 0.34138182967399966 -0.8873383327129287 0.05053990189886669 0.319926683967904 0.786272221706431 78.11067090402194 0.5860343500977567 0.0 0.009727 0.0 -122.93716492779518 -0.48330997238232765
