log10_Xlan log10_mej log10_vej luminosity_distance em_syserr timeshift Ebv log_likelihood log_prior
-3.3700609486750643 -1.6787047148465661 -0.6999401467614208 26.923255193289446 0.849800402107084 0.0 0.0 -163.54075819361586 -10.790263156392959
-3.473287252913667 -1.5992323566769535 -0.7043904628453139 30.023303778775176 0.7176641268979768 0.0 0.0 -163.53168012895722 -10.730246779574319
-3.378578462281613 -1.8365577920147986 -0.6945983067756076 20.035502356397615 0.8387341623859843 0.0 0.0 -163.52750797132072 -10.481670860489482
-3.436393080270001 -1.5631249301843253 -0.7004174764178197 29.92292176079544 0.8899753225456363 0.0 0.0 -163.52684355519602 -10.942089772705378
-3.461039538604596 -1.6356903027500702 -0.7038164101217665 25.34322851057931 0.8060927646594754 0.0 0.0 -163.50119089510278 -10.676981640038496
-3.4090679806820887 -1.6139365898567553 -0.6980189165736923 26.56149479064283 0.6152747109604931 0.0 0.0 -163.49334542134656 -10.4538026924229
-3.1776460638903323 -1.6943588433492813 -0.6988496853786763 23.03920327945662 0.8376787881089213 0.0 0.0 -163.49051330493737 -10.6201032116689
-3.5261379405398534 -1.624234059554714 -0.701487643405954 28.625888801228832 0.7837159704181003 0.0 0.0 -163.44119355773606 -10.770629420366012
-3.3060045374987537 -1.491308804848436 -0.6892503210781313 29.050822243429018 0.7945201752939263 0.0 0.0 -163.39046695646925 -10.799056403740595
-3.238987540534019 -1.7306764754856139 -0.7074942031185292 24.379401124551272 0.800566554929746 0.0 0.0 -163.380815981256 -10.631329467289195
-3.3857799574510397 -1.6558338887174013 -0.7063496715918469 28.229953517152115 0.7991004752527188 0.0 0.0 -163.36714434653564 -10.776141521871825
-3.474558934427133 -1.6963539778397219 -0.692792685501358 24.991762036733682 0.7349690789666086 0.0 0.0 -163.36193982381997 -10.570645917997924
-3.270702192819016 -1.7002564420638695 -0.70447916396567 24.292743199489433 0.638212900069461 0.0 0.0 -163.3583330250849 -10.401120835897562
-3.218749833195048 -1.6834321485493042 -0.7042382923590493 24.373690447778287 0.6795009597785782 0.0 0.0 -163.3582350016975 -10.467134173358009
-3.4704616893513762 -1.567755384309475 -0.7053867485976366 29.793601239177367 0.7050330958121452 0.0 0.0 -163.35521416549196 -10.70480963013106
-3.2696669838923507 -1.7275140337119685 -0.6976448244591884 20.956034499402772 0.81603025843794 0.0 0.0 -163.3349617902834 -10.499149320587147
-3.2034188474635714 -1.6367969225753853 -0.6948215287263078 25.56505363995588 0.7104657652377248 0.0 0.0 -163.31192978605736 -10.559418326111627
-3.509308391541323 -1.538598958819938 -0.7004487355726814 30.012706661298342 0.8232013727552591 0.0 0.0 -163.3110415156819 -10.86709293653592
-3.3076410176490274 -1.6560214307340186 -0.7067562969989256 24.451987566189914 0.7927001917013188 0.0 0.0 -163.29269707015928 -10.624427822412944
-3.2888907138613783 -1.684541576489691 -0.698171509516418 22.080186603743375 0.8174291744804788 0.0 0.0 -163.28778019011705 -10.55311617199561
-3.3497346661165652 -1.6037555166595814 -0.6883016816984109 25.45138490272617 0.7961206833383281 0.0 0.0 -163.26871309440338 -10.668792181781386
-3.4031117659547157 -1.7996071296293827 -0.693367186699444 21.24013148096651 0.6901964637414797 0.0 0.0 -163.2640136190439 -10.345139910799578
-3.286651632896997 -1.8214122146057194 -0.6998259649090737 20.909393381940465 0.8734817893962747 0.0 0.0 -163.25104330598128 -10.56495702068089
-3.3819944127443122 -1.508600260358731 -0.6984050652387122 33.57411515683672 0.7352091509923372 0.0 0.0 -163.24692673678652 -10.866181642810899
-3.4378228660697143 -1.6202843131388351 -0.690302523079491 24.772771726593632 0.7689694029202001 0.0 0.0 -163.2424855934822 -10.607067553414039
-3.3746168874851943 -1.7802321202213043 -0.6977535578774052 20.16694134276571 0.7775974630175863 0.0 0.0 -163.23481121241923 -10.412524924207835
-3.3869589226355927 -1.8514209521181009 -0.704272954859819 21.305855372754703 0.8594857827410027 0.0 0.0 -163.22879708290782 -10.567587455507963
-3.363252277314084 -1.7347862030601133 -0.7091811299857564 22.991120456802737 0.8223976413019214 0.0 0.0 -163.15941299237574 -10.599603337989416
-3.4313869264899513 -1.8023158531093735 -0.7013440789958454 21.380002163699782 0.8662660753909064 0.0 0.0 -163.15576821368734 -10.578919351649516
-3.1914328202745095 -1.7034256736274678 -0.69323104297321 21.99049595922412 0.7820013113852068 0.0 0.0 -163.15443936142864 -10.504738012741097
-3.304940068712363 -1.8060360772580366 -0.6990119793343139 20.05068022411536 0.680200075269097 0.0 0.0 -163.11694948320815 -10.272921299866104
-3.3371726736598113 -1.7098140059191733 -0.7064176862574452 25.556292006865682 0.6607586867090082 0.0 0.0 -163.0995193871239 -10.486543486039363
